type,form,norm,lexeme,eBL,I_IV,A_D,Female(f),Alt_lex
word,ša-am-ša,šamša,šamšu,https://www.ebl.lmu.de/dictionary?word=šamšu,,,,
word,ša-am-ší-im,šamšem,šamšu,https://www.ebl.lmu.de/dictionary?word=šamšu,,,,
word,ša-am-ši,šamši,šamšu,https://www.ebl.lmu.de/dictionary?word=šamšu,,,,
word,ša-am-ši,šamšē,šamšu,https://www.ebl.lmu.de/dictionary?word=šamšu,,,,
word,sà-am-tim,sāmtem,sāmtu,https://www.ebl.lmu.de/dictionary?word=sāmtu,,,,
word,NA₄.GUG,sāmtem,sāmtu,https://www.ebl.lmu.de/dictionary?word=sāmtu,,,,
word,sà-am-tum,sāmtum,sāmtu,https://www.ebl.lmu.de/dictionary?word=sāmtu,,,,
word,NA₄.GUG,sāmtum,sāmtu,https://www.ebl.lmu.de/dictionary?word=sāmtu,,,,
word,NA₄.GUG,sāmtam,sāmtu,https://www.ebl.lmu.de/dictionary?word=sāmtu,,,,
word,(NA₄)GUG,sāmtam,sāmtu,https://www.ebl.lmu.de/dictionary?word=sāmtu,,,,
word,sà-a-am-tim,sāmtem,sāmtu,https://www.ebl.lmu.de/dictionary?word=sāmtu,,,,
word,ša-ma-tim,šamātem,šamtu,https://www.ebl.lmu.de/dictionary?word=šamtu,,,,
word,ša-ma-ṭim,šamātem,šamtu,https://www.ebl.lmu.de/dictionary?word=šamtu,,,,
word,sà-ma-am,sāmam,sāmu,https://www.ebl.lmu.de/dictionary?word=sāmu,,,,
word,sà-am-tim,sāmtem,sāmu,https://www.ebl.lmu.de/dictionary?word=sāmu,,,,
word,sà-am-tum,sāmtum,sāmu,https://www.ebl.lmu.de/dictionary?word=sāmu,,,,
word,sá-am-tám,sāmtam,sāmu,https://www.ebl.lmu.de/dictionary?word=sāmu,,,,
word,sá-mu-tum,sāmūtum,sāmu,https://www.ebl.lmu.de/dictionary?word=sāmu,,,,
word,sá-mu-tim,sāmūtem,sāmu,https://www.ebl.lmu.de/dictionary?word=sāmu,,,,
word,sà-am-tám,sāmtam,sāmu,https://www.ebl.lmu.de/dictionary?word=sāmu,,,,
word,sà-a-am-tim,sāmtem,sāmu,https://www.ebl.lmu.de/dictionary?word=sāmu,,,,
PN,sá-mu-tum,Samutum,Samutu,https://www.ebl.lmu.de/dictionary?word=Samutu,,,,
word,ša-mu-tim,šamutem,šāmūtu,https://www.ebl.lmu.de/dictionary?word=šāmūtu,,,,
PN,ša-na,Šana,Šanā,https://www.ebl.lmu.de/dictionary?word=Šanā,,,,
PN,ša-na-a,Šanāya,Šanā,https://www.ebl.lmu.de/dictionary?word=Šanā,,,,
PN,ša-na-i-e,Šanāya,Šanā,https://www.ebl.lmu.de/dictionary?word=Šanā,,,,
PN,ša-na-wa,Šana,Šanā,https://www.ebl.lmu.de/dictionary?word=Šanā,,,,
PN,ša-na-wa,Šanāya,Šanā,https://www.ebl.lmu.de/dictionary?word=Šanā,,,,
word,ša-na,šana,šanā,https://www.ebl.lmu.de/dictionary?word=šanā,,,,
word,iš-té-na,ištena,šanā,https://www.ebl.lmu.de/dictionary?word=šanā,,,,
word,ša-na-wa,šana,šanā,https://www.ebl.lmu.de/dictionary?word=šanā,,,,
word,ša-na-ú-um,šanā'um,šanā'u,https://www.ebl.lmu.de/dictionary?word=šanā'u,,,,
word,ša-na-um,šanā'um,šanā'u,https://www.ebl.lmu.de/dictionary?word=šanā'u,,,,
word,ša-na-im,šanā'im,šanā'u,https://www.ebl.lmu.de/dictionary?word=šanā'u,,,,
word,ša-na-ni-im,šanani'im,šanā'u,https://www.ebl.lmu.de/dictionary?word=šanā'u,,,,
word,iš-ni-ma,išni-ma,šanā'um,https://www.ebl.lmu.de/dictionary?word=šanā'um,II,B,,
word,iš-ni-ú,išniū,šanā'um,https://www.ebl.lmu.de/dictionary?word=šanā'um,II,B,,
word,iš-té-ni,išteni,šanā'um,https://www.ebl.lmu.de/dictionary?word=šanā'um,II,B,,
word,tù-uš-ta-áš-ni,tuštašni,šanā'um,https://www.ebl.lmu.de/dictionary?word=šanā'um,II,B,,
word,ú-ša-nu-ú-ma,ušannū-ma,šanā'um,https://www.ebl.lmu.de/dictionary?word=šanā'um,II,B,,
word,ša-ni-a-at,šani'at,šanā'um,https://www.ebl.lmu.de/dictionary?word=šanā'um,II,B,,
word,ša-nu,šanu,šanā'um,https://www.ebl.lmu.de/dictionary?word=šanā'um,II,B,,
PN,ša-na-bu-ú,Šanabu,Šanabu,https://www.ebl.lmu.de/dictionary?word=Šanabu,,,,
PN,ša-na-bu,Šanabu,Šanabu,https://www.ebl.lmu.de/dictionary?word=Šanabu,,,,
PN,ša-na-pu,Šanabu,Šanabu,https://www.ebl.lmu.de/dictionary?word=Šanabu,,,,
PN,ša-na-pu-ú,Šanabu,Šanabu,https://www.ebl.lmu.de/dictionary?word=Šanabu,,,,
PN,ša-ma-a-a,Šanaḫurna,Šanaḫurna,https://www.ebl.lmu.de/dictionary?word=Šanaḫurna,,,,
GN,sá-na-aḫ-wi-ta,Sanaḫwitta,Sanaḫwitta,https://www.ebl.lmu.de/dictionary?word=Sanaḫwitta,,,,
word,ša-na-ki-im,šanakkem,šanakku,https://www.ebl.lmu.de/dictionary?word=šanakku,,,,
word,as-ni-iq,asniq,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,as-ni-iq-šu-um,asniqšum,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,i-sà-ni-kà,isannikka,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,i-sí-ni-iq-ni-a-tí,isinniqniāti,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,i-sí-ni-iq-ni-a-tí-ma,isinniqniātima,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,is-ni-iq,isniq,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,is-ni-qám,isniqam,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,is-ni-iq-ni-a-tí,isniqniāti,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,is-ni-iq-ni-a-tí-ma,isniqniātima,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,is-ni-iq-šu-ma,isniqšuma,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,is-ni-qú-ma,isniqūma,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,is-ni-qú-ni,isniqūni,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,is-ni-qú-ni-a-tí,isniqūniāti,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,is-ni-qú-ni-a-tí-ni-ma,isniqūniātinima,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,is-ni-qú-ni-a-tí-ni-ma,isniqūniātinima,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,li-is-ni-qá-ku-nu-tí-ma,lisniqakkunūtima,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,li-is-ni-qú-ni-ma,lisniqūnimma,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,li-is-ni-qu-šú-nu-ti,lisniqūšunūti,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,lu-sà-ni-iq-ma,lusanniqma,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,lu-sà-ni-iq-ma,lusanniqma,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,lu-sà-ni-qá-ku-nu-tí-ma,lusanniqakkunūtima,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,lu-sà-ni-qú-ni-ku-ma,lusanniqūnikkumma,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,lu-sà-ni-qú-ni-ku-nu-tí,lusanniqūnikkunūti,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,ni-is-ni-iq,nisniq,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,ni-is-ni-iq-ma,nisniqma,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,ni-is-ni-ik-ma,nisniqma,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,ni-is-ni-iq-šu,nisniqšu,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,ni-is-ni-iq-šu-ma,nisniqšu,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,nu-sà-ni-iq,nusanniq,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,nu-sà-ni-iq-ma,nusanniqma,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,nu-sà-ni-iq-šu-ma,nusanniqšuma,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,nu-sà-ni-iq-šu-nu-tí,nusanniqšunūti,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,sà-ni-iq,saniq,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,sa-ni-qa-at,saniqat,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,sà-ni-qá-ma,sanniqamma,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,sà-ni-qá-ma,sanniqāma,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,sà-nu-qí-im,sannuqim,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,sá-nu-qí-im,sannuqim,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,sà-an-qú-ni-a-tí,sanqūniāti,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,sí-ni-iq-šu,siniqšu,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,tù-sà-na-aq-ni-a-tí,tusannaqniāti,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,ú-sà-ni-iq,usanniq,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,ú-sà-ni-iq,usanniq,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,ú-sà-ni-iq-ma,usanniqma,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,ú-sà-ni-iq-ma,usanniqma,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,ú-sà-ni-qám,usanniqam,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,ú-sà-ni-qám,usanniqam,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,ú-sà-ni-iq-šu-ma,usanniqšuma,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,ú-sà-nu-qú-šu-ma,usannuqūšuma,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,is-ni-qú,isniqū,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,is-ni-qú-ú,isniqū,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,is-ni-qú,isniqu,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,is-ni-qí-ma,isniqma,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,sà-ni-qám,sanniqam,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,i-sà-ni-iq,isanniq,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,sà-an-qú-ni-a-ti,sanqūniāti,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,sa-nu-qí-im,sannuqim,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,nu-sa-ni-iq-šu-ma,nusanniqšuma,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,nu-sá-ni-iq-šu-ma,nusanniqšuma,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,is-ni-kam,isniqam,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,lu-sa-ni-iq-ma,lusanniqma,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,lu-sa-ni-iq-ma,lusanniqma,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,nu-sá-ni-iq-ma,nusanniqma,sanāqu,https://www.ebl.lmu.de/dictionary?word=sanāqu,,,,
word,ša-na-sú-ma,šanassumma,šanassumma,https://www.ebl.lmu.de/dictionary?word=šanassumma,,,,
word,ša-na-ṣú-ma,šanassumma,šanassumma,https://www.ebl.lmu.de/dictionary?word=šanassumma,,,,
word,ša-na-sú-um-ma,šanassumma,šanassumma,https://www.ebl.lmu.de/dictionary?word=šanassumma,,,,
word,sà-an-gu₅-um,sangûm,sangu,https://www.ebl.lmu.de/dictionary?word=sangu,,,,
word,sà-an-gi₅-im,sangem,sangu,https://www.ebl.lmu.de/dictionary?word=sangu,,,,
PN,sa-ni-bu-um,Sanibum,Sanibu,https://www.ebl.lmu.de/dictionary?word=Sanibu,,,,
PN,sá-ni-pì-im,Sanibum,Sanibu,https://www.ebl.lmu.de/dictionary?word=Sanibu,,,,
word,ša-ni-iš,šaniiš,šaniiš,https://www.ebl.lmu.de/dictionary?word=šaniiš,,,,
PN,ša-ni-na-num,Šaninānum,Šaninānu,https://www.ebl.lmu.de/dictionary?word=Šaninānu,,,,
PN,ša-ni-na-nim,Šaninānim,Šaninānu,https://www.ebl.lmu.de/dictionary?word=Šaninānu,,,,
PN,ša-ni-ta-ma-ni-kà,Šanitamanika,Šanitamanika,https://www.ebl.lmu.de/dictionary?word=Šanitamanika,,,,
word,ša-ni-tám,šanītam,šanītu,https://www.ebl.lmu.de/dictionary?word=šanītu,,,,
word,ša-ni-a-tám,šani'atam,šanītu,https://www.ebl.lmu.de/dictionary?word=šanītu,,,,
word,ša-ni-tim,šanītem,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-ni-um,šanium,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-ni-ú-um,šanium,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-ni-im,šaniem,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-nim,šaniem,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-nim-ma,šaniemma,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,šá-nim-ma,šaniemma,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-ni-ú-tim,šaniūtem,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-nu-um-ma,šanûmma,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,šá-nu-um-ma,šanûmma,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-ni-a-am,šaniam,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-ni-am,šaniam,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-ni-tám,šanītam,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-num,šanûm,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-nu-um,šanûm,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-ni-tám-ma,šanītamma,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-ni-tum,šanītum,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-ni-ú-tum,šaniūtum,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,MAN-tam,šanītam,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-ni-e,šaniē,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-ni-e-ma,šaniemma,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-nu-ú-tim,šanûtem,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-nu-ú,šanû,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-an-ú-tim,šanûtem,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-ni-e-em,šaniem,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-ni-u-um,šanium,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-ni-tí-im,šanītem,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-ni-ma,šaniemma,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-ni-a-ma,šaniamma,šaniu,https://www.ebl.lmu.de/dictionary?word=šaniu,,,,
word,ša-ni-im,šannem,šannu,https://www.ebl.lmu.de/dictionary?word=šannu,,,,
word,ša-nim,šannem,šannu,https://www.ebl.lmu.de/dictionary?word=šannu,,,,
word,ša-nam,šannam,šannu,https://www.ebl.lmu.de/dictionary?word=šannu,,,,
word,ša-na-tim,šannātem,šannu,https://www.ebl.lmu.de/dictionary?word=šannu,,,,
word,ša-na-tí-im,šannātem,šannu,https://www.ebl.lmu.de/dictionary?word=šannu,,,,
word,ša-na-am,šannam,šannu,https://www.ebl.lmu.de/dictionary?word=šannu,,,,
word,ša-nàm,šannam,šannu,https://www.ebl.lmu.de/dictionary?word=šannu,,,,
word,ša-nu-na-tim,šanunātem,šannunātu,https://www.ebl.lmu.de/dictionary?word=šannunātu,,,,
word,iš-ni-ú-ma,išni'ūma,šanûm,https://www.ebl.lmu.de/dictionary?word=šanûm,I,A,,
word,uš-ta-áš-ni-ma,uštašni-ma,šanûm,https://www.ebl.lmu.de/dictionary?word=šanûm,I,A,,
word,uš-ta-ša-na-ma,uštašanama,šanûm,https://www.ebl.lmu.de/dictionary?word=šanûm,I,A,,
word,i-ša-ni-ma,išanima,šanûm,https://www.ebl.lmu.de/dictionary?word=šanûm,I,A,,
word,ta-áš-pu-ú,tašpu,šapā'u,https://www.ebl.lmu.de/dictionary?word=šapā'u,,,,
word,tù-sà-pí-iḫ-šu-nu,tusappiḫšunu,sapāḫu,https://www.ebl.lmu.de/dictionary?word=sapāḫu,,,,
word,ú-sà-pá-aḫ-ma,usappaḫma,sapāḫu,https://www.ebl.lmu.de/dictionary?word=sapāḫu,,,,
word,sà-pu-ḫa-at-ni-ma,sapuḫatnima,sapāḫu,https://www.ebl.lmu.de/dictionary?word=sapāḫu,,,,
word,ú-sà-pu-ḫu,usapuḫu,sapāḫu,https://www.ebl.lmu.de/dictionary?word=sapāḫu,,,,
word,a-ṣa-na-pá-aḫ,asanapāḫ,sapāḫu,https://www.ebl.lmu.de/dictionary?word=sapāḫu,,,,
word,nu-sà-pá-aḫ,nusappaḫ,sapāḫu,https://www.ebl.lmu.de/dictionary?word=sapāḫu,,,,
word,sà-pu-ḫa-am,sapuḫam,sapāḫu,https://www.ebl.lmu.de/dictionary?word=sapāḫu,,,,
word,iš-ta-ku-pu,ištakkupu,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,iš-ta-ku-pu,ištakkupū,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,iš-ta-áp-ku,ištapku,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,iš-tap-ku-ma,ištapkuma,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,iš-tap-ku,ištapkū,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,iš-ta-áp-ku,ištapkū,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,iš-tap-ku-ma,ištapkūma,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,iš-ta-áp-ku-ni,ištapkūni,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,is-ta-áp-ku-ni,ištapkūni,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,iš-ta-pu-ku,ištappuku,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,iš-ta-pu-ku-ni,ištappukūni,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,iš-ta-pu-ku,ištapukū,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,li-iš-pu-ku-ni-kum,lišpukūnikkum,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,ni-iš-pu-uk,nišpuk,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,ša-pá-ki-im,šapākim,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,ša-pì-ik,šapik,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,ša-pí-ik,šapik,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,ša-ap-ku,šapku,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,ša-áp-ku,šapku,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,ša-áp-ku,šapkū,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,šu-up-kà,šupkā,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,šu-up-kà-ma,šupkāma,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,ší-ta-áp-ki-im,šitapkim,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,tí-ša-áp-ki-im,tišapkim,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,ta-ša-pá-kà-ni,tašapākani,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,iš-ta-ap-ku-ma,ištapkūma,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,iš-ta-áp-ku-ma,ištapkūma,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,iš-ta-ap-ku-ma,ištapkuma,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,iš-ta-áp-ku-ma,ištapkuma,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,iš-tap-ku-ni,ištapkūni,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,li-iš-pu-ku,lišpuku,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,iš-ta-ap-ku,ištapku,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,iš-tap-ku-ú,ištapku,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,ìš-tap-ku,ištapku,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,iš-pu-uk,išpuk,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,ta-áš-pu-kà,tašpuka,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,iš-pu-ku-ma,išpukuma,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,i-ša-pu-ku-ni,išapukuni,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,iš-ta-ap-ku,ištapkū,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,iš-tap-ku-ú,ištapkū,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,ìš-tap-ku,ištapkū,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,ša-pì-iq,šapik,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,ší-ta-áp-ku-um,šitapkum,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,ší-ta-áp-kum,šitapkum,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,ší-tap-ku-um,šitapkum,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,ší-tap-kum,šitapkum,šapāku,https://www.ebl.lmu.de/dictionary?word=šapāku,,,,
word,nu-ša-pí-lá-am,nušappilam,šapālu,https://www.ebl.lmu.de/dictionary?word=šapālu,,,,
word,ú-ša-pí-li,ušappilī,šapālu,https://www.ebl.lmu.de/dictionary?word=šapālu,,,,
word,ša-pí-lá-ma,šappilāma,šapālu,https://www.ebl.lmu.de/dictionary?word=šapālu,,,,
word,ša-pár-tim,šapartem,šapartu,https://www.ebl.lmu.de/dictionary?word=šapartu,,,,
word,ša-pá-ar-tim,šapartem,šapartu,https://www.ebl.lmu.de/dictionary?word=šapartu,,,,
word,ša-pár-tám,šapartam,šapartu,https://www.ebl.lmu.de/dictionary?word=šapartu,,,,
word,ša-pá-ar-tám,šapartam,šapartu,https://www.ebl.lmu.de/dictionary?word=šapartu,,,,
word,ša-pa-ar-tám,šapartam,šapartu,https://www.ebl.lmu.de/dictionary?word=šapartu,,,,
word,ša-pá-ar-tum,šapartum,šapartu,https://www.ebl.lmu.de/dictionary?word=šapartu,,,,
word,ša-áp-ra-tim,šapratim,šapartu,https://www.ebl.lmu.de/dictionary?word=šapartu,,,,
word,ša-ap-ra-tim,šapratim,šapartu,https://www.ebl.lmu.de/dictionary?word=šapartu,,,,
word,ša-áp-ra-tí-a,šapratīa,šapartu,https://www.ebl.lmu.de/dictionary?word=šapartu,,,,
word,ša-pá-ar-tù-um,šapartum,šapartu,https://www.ebl.lmu.de/dictionary?word=šapartu,,,,
word,ša-pár-tum,šapartum,šapartu,https://www.ebl.lmu.de/dictionary?word=šapartu,,,,
word,ša-par-tim,šapartem,šapartu,https://www.ebl.lmu.de/dictionary?word=šapartu,,,,
word,ša-áb-ra-tim,šapratim,šapartu,https://www.ebl.lmu.de/dictionary?word=šapartu,,,,
word,áš-pu-ra-ku-nu-tí,aspurakkunūti,šapāru,https://www.ebl.lmu.de/dictionary?word=šapāru,,,,
word,a-ša-pá-ra-kum,ašapparakkum,šapāru,https://www.ebl.lmu.de/dictionary?word=šapāru,,,,
word,a-ša-pá-ra-ma,ašapparamma,šapāru,https://www.ebl.lmu.de/dictionary?word=šapāru,,,,
word,a-ša-pár-ra-ma,ašapparamma,šapāru,https://www.ebl.lmu.de/dictionary?word=šapāru,,,,
word,a-ša-pá-ra-ni,ašapparanni,šapāru,https://www.ebl.lmu.de/dictionary?word=šapāru,,,,
word,áš-pur,ašpur,šapāru,https://www.ebl.lmu.de/dictionary?word=šapāru,,,,
word,áš-pur-ma,ašpurma,šapāru,https://www.ebl.lmu.de/dictionary?word=šapāru,,,,
word,áš-pu-ur-ma,ašpurma,šapāru,https://www.ebl.lmu.de/dictionary?word=šapāru,,,,
word,áš-pu-ra-ki,ašpurakki,šapāru,https://www.ebl.lmu.de/dictionary?word=šapāru,,,,
word,áš-pu-ra-ki-im,ašpurakkim,šapāru,https://www.ebl.lmu.de/dictionary?word=šapāru,,,,
word,áš-pu-ra-ki-ma,ašpurakkimma,šapāru,https://www.ebl.lmu.de/dictionary?word=šapāru,,,,
word,áš-pu-ra-ki-ni,ašpurakkini,šapāru,https://www.ebl.lmu.de/dictionary?word=šapāru,,,,
word,áš-pu-ra-kum,ašpurakkum,šapāru,https://www.ebl.lmu.de/dictionary?word=šapāru,,,,
